viewDate,areaMunKm,areaUcKm,uc,uf,municipio,geocod,className
11/05/2025,0.29,0,,AM,Humaita,1301704,DESMATAMENTO_CR
09/09/2024,0.16,0,,MT,Porto Alegre do Norte,5106778,DESMATAMENTO_CR
11/10/2024,0.12,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
02/10/2024,0.11,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
09/09/2024,0.07,0,,MT,Novo Santo Antonio,5106315,DESMATAMENTO_CR
11/05/2025,0.12,0,,AM,Humaita,1301704,DESMATAMENTO_CR
16/10/2024,0.14,0,,AM,Apui,1300144,DESMATAMENTO_CR
11/10/2024,0.12,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
06/10/2024,0.3,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_CR
16/10/2024,0.2,0,,AM,Apui,1300144,DESMATAMENTO_CR
26/11/2024,0.12,0,,MA,Candido Mendes,2102606,DESMATAMENTO_CR
26/11/2024,0.09,0,,MA,Candido Mendes,2102606,DESMATAMENTO_CR
16/10/2024,0.23,0,,AM,Apui,1300144,DESMATAMENTO_CR
16/10/2024,0.16,0,,AM,Apui,1300144,DESMATAMENTO_CR
16/10/2024,0.23,0,,AM,Apui,1300144,DESMATAMENTO_CR
19/01/2025,0.21,0,,RR,Rorainopolis,1400472,DESMATAMENTO_CR
24/09/2024,0.45,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_CR
11/05/2025,0.07,0,,AM,Canutama,1300904,DESMATAMENTO_CR
09/09/2024,16.85,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
11/05/2025,0.12,0,,AM,Humaita,1301704,DESMATAMENTO_CR
02/10/2024,0.08,0,,AC,Rio Branco,1200401,DESMATAMENTO_CR
09/09/2024,0.43,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
09/09/2024,0.15,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
09/09/2024,2.7,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
09/09/2024,0.16,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
09/09/2024,0.4,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_CR
08/10/2024,0.74,0,,RO,Cujubim,1100940,DESMATAMENTO_CR
11/05/2025,0.09,0,,PA,Jacareacanga,1503754,DESMATAMENTO_CR
09/09/2024,1.24,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_CR
15/10/2024,0.1,0,,RR,Bonfim,1400159,DESMATAMENTO_CR
16/10/2024,0.06,0,,AM,Apui,1300144,DESMATAMENTO_CR
09/09/2024,0.08,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
09/09/2024,0.08,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
11/05/2025,0.18,0,,PA,Jacareacanga,1503754,DESMATAMENTO_CR
15/10/2024,0.07,0,,RR,Mucajai,1400308,DESMATAMENTO_CR
15/10/2024,0.06,0,,RR,Mucajai,1400308,DESMATAMENTO_CR
09/09/2024,0.26,0,,MT,Peixoto de Azevedo,5106422,DESMATAMENTO_CR
15/10/2024,0.07,0,,RR,Mucajai,1400308,DESMATAMENTO_CR
09/09/2024,0.2,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
15/10/2024,0.64,0,,RR,Mucajai,1400308,DESMATAMENTO_CR
02/10/2024,0.15,0,,AC,Assis Brasil,1200054,DESMATAMENTO_CR
09/09/2024,0.12,0,,MT,Peixoto de Azevedo,5106422,DESMATAMENTO_CR
09/09/2024,0.2,0,,MT,Peixoto de Azevedo,5106422,DESMATAMENTO_CR
02/10/2024,0.11,0,,AC,Brasileia,1200104,DESMATAMENTO_CR
08/10/2024,0.07,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
09/09/2024,0.12,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_CR
09/09/2024,0.07,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_CR
11/05/2025,0.17,0,,AM,Humaita,1301704,DESMATAMENTO_CR
08/09/2024,0.14,0,,RR,Mucajai,1400308,DESMATAMENTO_CR
15/10/2024,0.11,0,,RR,Rorainopolis,1400472,DESMATAMENTO_CR
08/09/2024,0.11,0,,RR,Rorainopolis,1400472,DESMATAMENTO_CR
08/09/2024,0.18,0,,RR,Rorainopolis,1400472,DESMATAMENTO_CR
08/09/2024,0.13,0,,RR,Rorainopolis,1400472,DESMATAMENTO_CR
08/09/2024,0.12,0,,AM,Beruri,1300631,DESMATAMENTO_CR
08/09/2024,0.02,0,,AM,Borba,1300805,DESMATAMENTO_CR
08/09/2024,0.12,0,,AM,Urucara,1304302,DESMATAMENTO_CR
08/09/2024,0.15,0,,RR,Caroebe,1400233,DESMATAMENTO_CR
08/09/2024,0.1,0,,RR,Caroebe,1400233,DESMATAMENTO_CR
08/09/2024,0.11,0,,RR,Canta,1400175,DESMATAMENTO_CR
08/09/2024,0.15,0,,RR,Canta,1400175,DESMATAMENTO_CR
08/09/2024,0.07,0,,AM,Humaita,1301704,DESMATAMENTO_CR
08/09/2024,0.08,0,,RR,Iracema,1400282,DESMATAMENTO_CR
08/09/2024,0.13,0,,AM,Humaita,1301704,DESMATAMENTO_CR
08/09/2024,0.17,0,,AM,Humaita,1301704,DESMATAMENTO_CR
08/09/2024,0.09,0,,AM,Humaita,1301704,DESMATAMENTO_CR
08/09/2024,0.29,0,,AM,Humaita,1301704,DESMATAMENTO_CR
08/09/2024,0.07,0,,AM,Humaita,1301704,DESMATAMENTO_CR
08/09/2024,0.26,0,,AM,Humaita,1301704,DESMATAMENTO_CR
08/09/2024,0.26,0,,AM,Tapaua,1304104,DESMATAMENTO_CR
15/10/2024,0.18,0,,AM,Caapiranga,1300839,DESMATAMENTO_CR
08/09/2024,0.07,0,,AM,Nhamunda,1303007,DESMATAMENTO_CR
08/09/2024,0.11,0,,RR,Iracema,1400282,DESMATAMENTO_CR
15/10/2024,0.08,0,,RO,Candeias do Jamari,1100809,DESMATAMENTO_CR
08/09/2024,0.16,0,,RR,Mucajai,1400308,DESMATAMENTO_CR
08/09/2024,0.15,0,,AM,Iranduba,1301852,DESMATAMENTO_CR
15/10/2024,0.48,0,,RR,Iracema,1400282,DESMATAMENTO_CR
08/09/2024,0.11,0,,RR,Rorainopolis,1400472,DESMATAMENTO_CR
08/09/2024,0.24,0,,RR,Mucajai,1400308,DESMATAMENTO_CR
08/09/2024,0.11,0,,RR,Sao Luiz,1400605,DESMATAMENTO_CR
08/09/2024,0.08,0,,AM,Presidente Figueiredo,1303536,DESMATAMENTO_CR
08/09/2024,0.24,0,,RR,Mucajai,1400308,DESMATAMENTO_CR
08/09/2024,0.08,0,,RR,Mucajai,1400308,DESMATAMENTO_CR
08/09/2024,0.26,0,,RR,Alto Alegre,1400050,DESMATAMENTO_CR
08/09/2024,0.15,0,,RR,Mucajai,1400308,DESMATAMENTO_CR
08/09/2024,0.31,0,,RR,Caracarai,1400209,DESMATAMENTO_CR
08/09/2024,0.15,0,,RR,Rorainopolis,1400472,DESMATAMENTO_CR
08/09/2024,0.07,0,,RR,Rorainopolis,1400472,DESMATAMENTO_CR
08/09/2024,0.08,0,,RR,Mucajai,1400308,DESMATAMENTO_CR
08/09/2024,0.07,0,,RR,Mucajai,1400308,DESMATAMENTO_CR
07/10/2024,0.07,0,,AM,Canutama,1300904,DESMATAMENTO_CR
08/09/2024,0.34,0,,RR,Iracema,1400282,DESMATAMENTO_CR
08/09/2024,0.08,0,,RR,Mucajai,1400308,DESMATAMENTO_CR
08/09/2024,0.16,0,,RR,Mucajai,1400308,DESMATAMENTO_CR
15/10/2024,0.18,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
11/10/2024,0.08,0,,MT,Juara,5105101,DESMATAMENTO_CR
15/10/2024,0.28,0,,AM,Canutama,1300904,DESMATAMENTO_CR
08/09/2024,2.7,0,,MT,Colniza,5103254,DESMATAMENTO_CR
08/09/2024,0.17,0,,RO,Vilhena,1100304,DESMATAMENTO_CR
08/09/2024,4.02,0,,MT,Colniza,5103254,DESMATAMENTO_CR
08/09/2024,0.13,0,,MT,Colniza,5103254,DESMATAMENTO_CR
08/09/2024,0.67,0,,MT,Colniza,5103254,DESMATAMENTO_CR
15/10/2024,0.08,0,,AM,Alvaraes,1300029,DESMATAMENTO_CR
08/09/2024,3.63,0,,MT,Aripuana,5101407,DESMATAMENTO_CR
08/09/2024,1.23,0,,MT,Aripuana,5101407,DESMATAMENTO_CR
08/09/2024,0.62,0,,RO,Vilhena,1100304,DESMATAMENTO_CR
15/10/2024,0.1,0,,AM,Alvaraes,1300029,DESMATAMENTO_CR
11/10/2024,0.13,0,,PA,Uruara,1508159,DESMATAMENTO_CR
08/09/2024,0.2,0,,RO,Theobroma,1101609,DESMATAMENTO_CR
08/09/2024,0.09,0,,RO,Theobroma,1101609,DESMATAMENTO_CR
19/01/2025,0.44,0,,RR,Rorainopolis,1400472,DESMATAMENTO_CR
15/10/2024,0.07,0,,AM,Canutama,1300904,DESMATAMENTO_CR
02/10/2024,0.22,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
15/10/2024,0.17,0,,AM,Canutama,1300904,DESMATAMENTO_CR
07/09/2024,0.75,0,,MA,Bom Jardim,2102002,DESMATAMENTO_CR
02/10/2024,0.13,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
07/09/2024,0.34,0,,MA,Bom Jardim,2102002,DESMATAMENTO_CR
26/11/2024,0.13,0,,PA,Ulianopolis,1508126,DESMATAMENTO_CR
15/10/2024,0.1,0,,AM,Canutama,1300904,DESMATAMENTO_CR
07/09/2024,0.21,0,,PA,Rondon do Para,1506187,DESMATAMENTO_CR
07/09/2024,0.16,0,,PA,Sao Domingos do Capim,1507201,DESMATAMENTO_CR
26/11/2024,0.43,0,,PA,Ulianopolis,1508126,DESMATAMENTO_CR
11/05/2025,0.64,0,,AM,Maues,1302900,DESMATAMENTO_CR
26/11/2024,0.25,0,,PA,Ulianopolis,1508126,DESMATAMENTO_CR
07/09/2024,0.88,0,,PA,Paragominas,1505502,DESMATAMENTO_CR
15/10/2024,0.08,0,,AM,Canutama,1300904,DESMATAMENTO_CR
02/10/2024,0.17,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
07/09/2024,0.33,0,,PA,Rondon do Para,1506187,DESMATAMENTO_CR
07/09/2024,0.07,0,,PA,Sao Domingos do Araguaia,1507151,DESMATAMENTO_CR
07/09/2024,0.06,0,,PA,Tome-Açu,1508001,DESMATAMENTO_CR
07/09/2024,0.14,0,,PA,Goianesia do Para,1503093,DESMATAMENTO_CR
07/09/2024,0.07,0,,PA,Acara,1500206,DESMATAMENTO_CR
07/09/2024,0.1,0,,PA,Acara,1500206,DESMATAMENTO_CR
07/09/2024,0.07,0,,PA,Acara,1500206,DESMATAMENTO_CR
07/09/2024,0.09,0,,PA,Tome-Açu,1508001,DESMATAMENTO_CR
07/09/2024,0.06,0,,PA,Tome-Açu,1508001,DESMATAMENTO_CR
02/10/2024,0.1,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
02/10/2024,0.07,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
06/10/2024,0.09,0,,PA,Novo Progresso,1505031,DESMATAMENTO_CR
15/10/2024,0.11,0,,RO,Candeias do Jamari,1100809,DESMATAMENTO_CR
18/01/2025,0.08,0,,AC,Rodrigues Alves,1200427,DESMATAMENTO_CR
15/10/2024,0.15,0,,AM,Humaita,1301704,DESMATAMENTO_CR
11/10/2024,0.08,0,,PA,Prainha,1506005,DESMATAMENTO_CR
15/10/2024,0.08,0,,AM,Humaita,1301704,DESMATAMENTO_CR
19/01/2025,0.12,0,,RR,Caracarai,1400209,DESMATAMENTO_CR
11/10/2024,0.18,0,,MT,Juara,5105101,DESMATAMENTO_CR
11/05/2025,0.2,0,,AM,Maues,1302900,DESMATAMENTO_CR
11/10/2024,0.11,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_CR
15/10/2024,0.07,0,,AM,Humaita,1301704,DESMATAMENTO_CR
11/08/2024,0.07,0,,AM,Canutama,1300904,DESMATAMENTO_CR
15/10/2024,0.13,0,,AC,Xapuri,1200708,DESMATAMENTO_CR
15/10/2024,0.05,0,,AC,Xapuri,1200708,DESMATAMENTO_CR
06/10/2024,0.9,0,,PA,Novo Progresso,1505031,DESMATAMENTO_CR
06/09/2024,0.07,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.31,0,,MT,Querencia,5107065,DESMATAMENTO_CR
06/09/2024,0.16,0,,MT,Querencia,5107065,DESMATAMENTO_CR
06/09/2024,0.1,0,,MT,Querencia,5107065,DESMATAMENTO_CR
06/09/2024,0.15,0,,MT,Querencia,5107065,DESMATAMENTO_CR
15/10/2024,0.1,0,,AM,Tefe,1304203,DESMATAMENTO_CR
15/10/2024,0.21,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
06/09/2024,0.12,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_CR
06/09/2024,0.74,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.07,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.08,0,,PA,Altamira,1500602,DESMATAMENTO_CR
15/10/2024,0.08,0,,AM,Canutama,1300904,DESMATAMENTO_CR
06/09/2024,0.21,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,1.01,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
15/10/2024,0.1,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
15/10/2024,0.19,0.19,FLORESTA NACIONAL DO BOM FUTURO,RO,Porto Velho,1100205,DESMATAMENTO_CR
19/01/2025,0.07,0,,RR,Caracarai,1400209,DESMATAMENTO_CR
15/10/2024,0.1,0,,AM,Tefe,1304203,DESMATAMENTO_CR
06/09/2024,0.08,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
06/09/2024,5.26,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
06/09/2024,0.11,0,,MT,Guaranta do Norte,5104104,DESMATAMENTO_CR
11/10/2024,0.55,0,,MT,Porto dos Gauchos,5106802,DESMATAMENTO_CR
15/10/2024,0.08,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
06/10/2024,0.07,0,,PA,Anapu,1500859,DESMATAMENTO_CR
06/09/2024,0.74,0,,MT,Nova Santa Helena,5106190,DESMATAMENTO_CR
15/10/2024,0.09,0,,AM,Tefe,1304203,DESMATAMENTO_CR
06/09/2024,2.04,0,,MT,Nova Santa Helena,5106190,DESMATAMENTO_CR
15/10/2024,0.07,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
11/05/2025,0.1,0,,AM,Maues,1302900,DESMATAMENTO_CR
26/11/2024,0.12,0,,PA,Moju,1504703,DESMATAMENTO_CR
15/10/2024,0.07,0,,AM,Tefe,1304203,DESMATAMENTO_CR
19/01/2025,0.16,0,,RR,Caracarai,1400209,DESMATAMENTO_CR
15/10/2024,0.11,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
19/01/2025,0.79,0,,RR,Caracarai,1400209,DESMATAMENTO_CR
02/10/2024,0.43,0,,MA,Santa Luzia,2110005,DESMATAMENTO_CR
15/10/2024,0.13,0,,AM,Tefe,1304203,DESMATAMENTO_CR
11/05/2025,0.75,0,,AM,Maues,1302900,DESMATAMENTO_CR
30/08/2024,1.11,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
26/11/2024,0.15,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
06/09/2024,0.83,0,,MT,Juara,5105101,DESMATAMENTO_CR
06/09/2024,0.07,0,,MT,Juara,5105101,DESMATAMENTO_CR
06/09/2024,1.56,0,,MT,Juara,5105101,DESMATAMENTO_CR
06/09/2024,0.24,0,,MT,Juara,5105101,DESMATAMENTO_CR
06/09/2024,0.12,0,,MT,Juara,5105101,DESMATAMENTO_CR
06/09/2024,0.12,0,,MT,Juara,5105101,DESMATAMENTO_CR
15/10/2024,0.24,0,,AM,Labrea,1302405,DESMATAMENTO_CR
15/10/2024,0.14,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
06/09/2024,0.07,0,,MT,Juara,5105101,DESMATAMENTO_CR
06/09/2024,0.4,0,,MT,Juara,5105101,DESMATAMENTO_CR
06/09/2024,1.6,0,,MT,Juara,5105101,DESMATAMENTO_CR
06/09/2024,0.71,0,,MT,Tabapora,5107941,DESMATAMENTO_CR
06/09/2024,1.13,0,,MT,Tabapora,5107941,DESMATAMENTO_CR
11/05/2025,0.1,0,,AM,Apui,1300144,DESMATAMENTO_CR
15/10/2024,0.09,0,,AM,Tefe,1304203,DESMATAMENTO_CR
06/09/2024,0.91,0,,MT,Juara,5105101,DESMATAMENTO_CR
26/11/2024,0.09,0,,PA,Moju,1504703,DESMATAMENTO_CR
30/08/2024,0.09,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
30/08/2024,0.52,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
19/01/2025,0.09,0,,RR,Caracarai,1400209,DESMATAMENTO_CR
06/09/2024,0.09,0,,MT,Brasnorte,5101902,DESMATAMENTO_CR
11/05/2025,0.14,0,,AM,Apui,1300144,DESMATAMENTO_CR
08/10/2024,0.87,0,,RO,Cujubim,1100940,DESMATAMENTO_CR
08/10/2024,0.26,0,,AM,Novo Aripuana,1303304,DESMATAMENTO_CR
06/09/2024,0.07,0,,MT,Brasnorte,5101902,DESMATAMENTO_CR
06/09/2024,0.11,0,,PA,Portel,1505809,DESMATAMENTO_CR
06/09/2024,0.11,0,,PA,Novo Progresso,1505031,DESMATAMENTO_CR
06/09/2024,0.17,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.15,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.09,0,,PA,Porto de Moz,1505908,DESMATAMENTO_CR
06/09/2024,0.2,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.1,0,,PA,Novo Progresso,1505031,DESMATAMENTO_CR
06/09/2024,0.37,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
06/09/2024,0.17,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
06/09/2024,0.26,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
15/10/2024,0.13,0,,AM,Labrea,1302405,DESMATAMENTO_CR
18/10/2024,0.33,0,,AM,Manaus,1302603,DESMATAMENTO_CR
06/09/2024,0.16,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.07,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.27,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.11,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.27,0,,PA,Altamira,1500602,DESMATAMENTO_CR
11/05/2025,0.08,0,,AM,Apui,1300144,DESMATAMENTO_CR
25/11/2024,0.2,0,,MT,Colniza,5103254,DESMATAMENTO_CR
06/09/2024,0.07,0,,PA,Curua,1502855,DESMATAMENTO_CR
01/10/2024,0.12,0,,RO,Candeias do Jamari,1100809,DESMATAMENTO_CR
11/05/2025,0.62,0,,AM,Apui,1300144,DESMATAMENTO_CR
01/10/2024,0.07,0,,RO,Candeias do Jamari,1100809,DESMATAMENTO_CR
17/07/2024,0.16,0,,AM,Labrea,1302405,DESMATAMENTO_CR
06/09/2024,0.19,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
06/09/2024,0.08,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
06/09/2024,0.14,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
06/09/2024,0.07,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
06/09/2024,0.07,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
06/09/2024,0.11,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
06/09/2024,0.08,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
06/09/2024,0.1,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
11/10/2024,0.08,0,,PA,Oriximina,1505304,DESMATAMENTO_CR
06/09/2024,0.12,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
19/01/2025,0.37,0,,RR,Iracema,1400282,DESMATAMENTO_CR
06/09/2024,0.06,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
10/10/2024,0.07,0,,AM,Labrea,1302405,DESMATAMENTO_CR
06/09/2024,0.1,0,,PA,Novo Progresso,1505031,DESMATAMENTO_CR
06/09/2024,0.1,0,,PA,Novo Progresso,1505031,DESMATAMENTO_CR
11/05/2025,0.09,0,,AM,Apui,1300144,DESMATAMENTO_CR
11/05/2025,0.3,0,,AM,Apui,1300144,DESMATAMENTO_CR
18/01/2025,0.08,0,,AM,Guajara,1301654,DESMATAMENTO_CR
06/09/2024,0.14,0,,PA,Novo Progresso,1505031,DESMATAMENTO_CR
06/09/2024,0.03,0,,PA,Itaituba,1503606,DESMATAMENTO_CR
06/09/2024,0.16,0,,PA,Itaituba,1503606,DESMATAMENTO_CR
06/09/2024,0.08,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.07,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.24,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
06/09/2024,0.07,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
02/10/2024,0.14,0,,AC,Manoel Urbano,1200344,DESMATAMENTO_CR
06/09/2024,0.08,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
02/10/2024,0.07,0,,AC,Manoel Urbano,1200344,DESMATAMENTO_CR
02/10/2024,0.11,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
06/09/2024,0.12,0,,PA,Itaituba,1503606,DESMATAMENTO_CR
03/10/2024,0.08,0,,AM,Guajara,1301654,DESMATAMENTO_CR
03/10/2024,0.12,0,,AM,Guajara,1301654,DESMATAMENTO_CR
03/10/2024,0.17,0,,AM,Guajara,1301654,DESMATAMENTO_CR
06/09/2024,0.32,0,,PA,Itaituba,1503606,DESMATAMENTO_CR
06/09/2024,0.03,0,,PA,Altamira,1500602,DESMATAMENTO_CR
03/10/2024,0.08,0,,AM,Guajara,1301654,DESMATAMENTO_CR
08/10/2024,0.07,0,,RO,Buritis,1100452,DESMATAMENTO_CR
15/10/2024,0.2,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
03/10/2024,0.09,0,,AM,Guajara,1301654,DESMATAMENTO_CR
06/09/2024,0.26,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
15/07/2024,0.54,0,,RO,Cujubim,1100940,DESMATAMENTO_CR
06/09/2024,0.31,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
03/10/2024,0.21,0,,AM,Guajara,1301654,DESMATAMENTO_CR
06/09/2024,0.14,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
11/10/2024,0.07,0,,PA,Prainha,1506005,DESMATAMENTO_CR
11/05/2025,0.17,0,,AM,Apui,1300144,DESMATAMENTO_CR
25/11/2024,0.18,0,,AM,Borba,1300805,DESMATAMENTO_CR
03/10/2024,0.07,0,,AM,Guajara,1301654,DESMATAMENTO_CR
03/10/2024,0.13,0,,AM,Guajara,1301654,DESMATAMENTO_CR
18/01/2025,0.15,0,,AM,Guajara,1301654,DESMATAMENTO_CR
08/10/2024,0.07,0,,RO,Buritis,1100452,DESMATAMENTO_CR
25/11/2024,0.39,0,,PA,Jacareacanga,1503754,DESMATAMENTO_CR
06/09/2024,1.02,0,,PA,Novo Progresso,1505031,DESMATAMENTO_CR
06/09/2024,0.21,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.12,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.25,0,,PA,Altamira,1500602,DESMATAMENTO_CR
18/01/2025,0.09,0,,AM,Guajara,1301654,DESMATAMENTO_CR
06/09/2024,0.33,0,,PA,Novo Progresso,1505031,DESMATAMENTO_CR
06/09/2024,0.1,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
06/09/2024,0.13,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
06/09/2024,0.19,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
25/11/2024,0.51,0,,AM,Apui,1300144,DESMATAMENTO_CR
06/09/2024,0.12,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.15,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
06/09/2024,0.09,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
17/01/2025,0.04,0,,AC,Tarauaca,1200609,DESMATAMENTO_CR
10/10/2024,0.51,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
06/09/2024,0.12,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
29/09/2024,0.1,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.32,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
06/09/2024,0.14,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
06/09/2024,0.18,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
16/08/2024,0.17,0,,AM,Labrea,1302405,DESMATAMENTO_CR
11/10/2024,0.24,0,,MT,Vera,5108501,DESMATAMENTO_CR
06/09/2024,0.15,0,,PA,Itaituba,1503606,DESMATAMENTO_CR
11/05/2025,0.27,0,,AM,Apui,1300144,DESMATAMENTO_CR
06/09/2024,1.06,0,,PA,Itaituba,1503606,DESMATAMENTO_CR
01/08/2024,0.12,0,,AM,Labrea,1302405,DESMATAMENTO_CR
06/10/2024,0.08,0,,PA,Prainha,1506005,DESMATAMENTO_CR
15/10/2024,0.09,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
25/11/2024,0.18,0,,AM,Apui,1300144,DESMATAMENTO_CR
08/10/2024,0.08,0,,RO,Buritis,1100452,DESMATAMENTO_CR
06/09/2024,0.35,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.26,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.24,0,,PA,Novo Progresso,1505031,DESMATAMENTO_CR
03/10/2024,0.12,0,,AC,Tarauaca,1200609,DESMATAMENTO_CR
03/10/2024,0.27,0,,AC,Feijo,1200302,DESMATAMENTO_CR
03/10/2024,0.07,0,,AC,Feijo,1200302,DESMATAMENTO_CR
15/10/2024,0.14,0,,RO,Candeias do Jamari,1100809,DESMATAMENTO_CR
03/10/2024,0.15,0,,AM,Ipixuna,1301803,DESMATAMENTO_CR
15/10/2024,0.26,0,,RO,Buritis,1100452,DESMATAMENTO_CR
06/09/2024,0.32,0,,PA,Altamira,1500602,DESMATAMENTO_CR
15/10/2024,0.08,0,,RO,Buritis,1100452,DESMATAMENTO_CR
03/10/2024,0.26,0,,AM,Ipixuna,1301803,DESMATAMENTO_CR
15/10/2024,0.1,0,,RO,Monte Negro,1101401,DESMATAMENTO_CR
15/10/2024,0.1,0,,RO,Itapua do Oeste,1101104,DESMATAMENTO_CR
11/05/2025,0.1,0,,AM,Apui,1300144,DESMATAMENTO_CR
03/10/2024,0.18,0,,AC,Feijo,1200302,DESMATAMENTO_CR
03/10/2024,0.11,0,,AC,Feijo,1200302,DESMATAMENTO_CR
06/09/2024,0.13,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.32,0,,PA,Novo Progresso,1505031,DESMATAMENTO_CR
06/10/2024,0.09,0,,PA,Anapu,1500859,DESMATAMENTO_CR
06/09/2024,0.09,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
06/09/2024,0.09,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
